2165853781	2021-01-25T23:07:04.000Z	1353841847680987137	 my heart 😭 I promise I’ll come visit soon 😘🥺	{'place_id': '4db990e393c2e28b'}
196740371	2021-01-25T04:52:12.000Z	1353566316095913984	 Weirdly I used to call it selfish selflessness 🤷🏻‍♂️🤷🏻‍♂️🤭🤫.. if I can get out of my own head by throwing myself into a zoom or phone call or (pre pandemic) visit to help solve their needs.. changes up my entire energy	{'place_id': '3b77caf94bfc81fe'}
56438671	2021-01-25T04:42:02.000Z	1353563757935378432	 Hello from Los Angeles 👋👋👋Do nationals truly want tourists to visit Thailand? 🤔	{'place_id': '3b77caf94bfc81fe'}
1320016423998029826	2021-01-25T04:04:08.000Z	1353554221530927105	"Photo name:  ""City of Angels At Night For You To Enjoy""               "	{'place_id': '3b77caf94bfc81fe'}
247977494	2021-01-25T03:14:08.000Z	1353541638119948291	 I’m glad I turned down $0K to travel to Hong Kong 🇭🇰. I was asked to come and support a conservative candidate there back in November 0. They wanted me to walk around Hong Kong with my MAGA mask. I think I may have dodged a bullet. Literally. 	{'place_id': '3b77caf94bfc81fe'}
578397615	2021-01-25T02:36:54.000Z	1353532266916397058	 Thank you! And thank you to the  team for keeping all of us informed on what’s happening in the world of 	{'place_id': '3b77caf94bfc81fe'}
181433236	2021-01-25T02:08:12.000Z	1353525042475225088	thai food has my heart tbh, can't wait to be able to travel there ✈️💖	{'place_id': '3b77caf94bfc81fe'}
1206276425558319104	2021-01-25T01:40:21.000Z	1353518035768799232	Woooow I love my life so much. 0 year old me would be so in awe! All I do is travel to places I want to travel and have the best relationships ever! Literally perfect	{'place_id': '0c2e6999105f8070'}
17883366	2021-01-25T01:32:59.000Z	1353516181924134912	When in LA do you have to visit  Just asking...	{'place_id': '0654b676d0359a31'}
305737186	2021-01-25T01:17:53.000Z	1353512383705178113	We had another great group of cats and dogs at todays walk-in vaccine clinic. 🐈🤍 Visit us again tomorrow from 0:0pm to 0:0pm at our Los Angeles clinic. No appointments necessary!   	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.32918, 34.02258]}}
196740371	2021-01-25T01:07:31.000Z	1353509771614117888	Hot take: I miss my friends abroad 🌎 but do not miss the flights/Uber’s/random travel 🧳 experience anymore. I way more miss my ability to move freely about LA w/family, old, & especially new friends I’ve only met online 😷🤷🏻‍♂️(This from nomad who has traveled full time 0+ yrs)	{'place_id': '3b77caf94bfc81fe'}
197973386	2021-01-26T23:45:06.000Z	1354213809074941959	Torrance Beach is calling your name and you owe yourself a trip 🏖 Visit our website to start planning your itinerary today. 👉  	{'place_id': 'c1e1a49e92ce1ba0'}
1309747505953828864	2021-01-26T23:33:31.000Z	1354210893601542148	Momma did a nurse visit = hey how are you? ok goodbye ✌🏽	{'place_id': '3b77caf94bfc81fe'}
50013504	2021-01-26T22:45:04.000Z	1354198701867032577	Do you see why aliens won’t come back to visit us again? Do. You. See?This Pan con Bistec is never gonna end!😩😩😩😩 	{'place_id': '3b77caf94bfc81fe'}
705098576053948416	2021-01-26T22:37:10.000Z	1354196710793252869	Statue in Basel, Switzerland 🇨🇭     	{'place_id': '3b77caf94bfc81fe'}
555934222	2021-01-26T22:18:43.000Z	1354192066759127042	  i second this!! you and haley need to come visit me in Cali🤩	{'place_id': '3b77caf94bfc81fe'}
1187493116057505793	2021-01-26T21:35:12.000Z	1354181116098306049	Bleeding hearts now up for purchase on our website! Visit to learn more!!         	{'place_id': '3b77caf94bfc81fe'}
1345202713903075328	2021-01-26T21:31:34.000Z	1354180203212201986	0 places reopening after California's stay-home order lifted 	{'place_id': '3b77caf94bfc81fe'}
913912367007784962	2021-01-26T20:31:23.000Z	1354165056678764544	At 0:0 PM tonight, the  City Council will be meeting to discuss:✅ Annual Review of Planned Developments.✅ Updates on Face Covering Enforcement.✅ Consideration of Temporary Cap on 0rd Party Delivery Fees.To view the agenda please visit: 	{'place_id': 'b0b79caecef59fb5'}
1199271469798309894	2021-01-26T20:16:43.000Z	1354161368157495296	 I said this too! That’s why I’m trying to visit for my birthday! 	{'place_id': '3b77caf94bfc81fe'}
2746237386	2021-01-26T20:00:17.000Z	1354157229792964611	LAN is hiring for a Construction Manager in the Orange and Los Angeles areas who will oversee construction and technical direction mainly for rail transit and  maintenance facilities. To learn more and apply, visit our website below.   	{'place_id': '3b77caf94bfc81fe'}
22809707	2021-01-26T19:50:51.000Z	1354154857628798976	‘It’s definitely not easy.’ How flight attendants are handling travel during COVID-0. —  via        	{'place_id': '3b77caf94bfc81fe'}
573987643	2021-01-26T18:02:43.000Z	1354127643243737088	   whats the chances of concert on 0th February going ahead?! In likely event of it being cancelled can you make announcement so people can rearrange travel etc	{'place_id': '10de09f288b1665c'}
1216075434	2021-01-26T17:58:42.000Z	1354126634639622145	Visit SWR now!   via 	{'place_id': '3b77caf94bfc81fe'}
224479831	2021-01-26T17:39:20.000Z	1354121758337495041	   I have not found a slush puppy place, closest thing is Sonics and I only go to that place when I visit Az lol	{'place_id': '3b77caf94bfc81fe'}
1146245949200617472	2021-01-26T17:27:26.000Z	1354118764283891712	 Let’s go global 🌎,  I’m ready to travel 🧳 while gathering new pops! 😄😄	{'place_id': '5e68ca240e32025a'}
22333828	2021-01-26T16:47:43.000Z	1354108771228917760	 Agreed!! Right now Hawaii is the only state that requires you to have a negative test within three days of travel. CA def needs that!!	{'place_id': '3b77caf94bfc81fe'}
890093406348857344	2021-01-26T16:46:08.000Z	1354108372472061952	California man blasts Texas & in Op-Ed after moving to Austin 	{'place_id': '59612bd882018c51'}
1179918841649872896	2021-01-26T15:54:29.000Z	1354095374953111552	Need to visit NY since my cuzzo lives there! Lol	{'place_id': '7720576b20e433b8'}
46941177	2021-01-26T15:50:52.000Z	1354094462130024448	So  and I did a podcast for  about time travel, as one does.  	{'place_id': 'fb76b3aa366004c9'}
143522578	2021-01-26T15:50:14.000Z	1354094302243131394	With his second outing on the books for March.. 0-0,  prospect   is hard at it with coach  at Oakleaf Boxing Club. McGinty will travel back to  in a few weeks!       	{'place_id': '3b77caf94bfc81fe'}
305772621	2021-01-26T15:40:27.000Z	1354091843328241664	  Oh, the travel scramble... this were long nights and early mornings, but well worth the quick moving.	{'place_id': '01c060cf466c6ce3'}
830587286093918209	2021-01-26T14:52:21.000Z	1354079737606524933	 She should at least be getting a visit from CPS after all the abuse she’s been doling out to her 0 year old daughter.	{'place_id': 'd64738e6377b26b3'}
18867227	2021-01-26T14:33:18.000Z	1354074941268742144	    Ability to pay for Housing, Healthcare, Transportation, Education, Retirement, . . . including travel vacations. without requiring Gov. subsidies.	{'place_id': '3b77caf94bfc81fe'}
1306451078725038082	2021-01-26T08:09:28.000Z	1353978346720301056	 Fuuuck I really need to visit you 🤤	{'place_id': 'bcd6f5a92e969e33'}
9696262	2021-01-26T07:39:52.000Z	1353970899251204096	 Just another reason to do a major shopping visit to 	{'place_id': '20ba6fb3b1ee82da'}
947307503829880838	2021-01-26T07:20:19.000Z	1353965976962785280	 Wow wow I’ll be dreaming of these photos until it is safe to travel and then I will go directly to Tokyo 🥺☺️	{'place_id': '3b77caf94bfc81fe'}
824131945	2021-01-26T06:57:11.000Z	1353960158972403713	Had such a great week with my baby, gonna miss you so much till our next visit:(❤ 	{'place_id': '2008b1cea656f14b'}
1353678957078409217	2021-01-26T05:47:27.000Z	1353942609702473728	Dear Carl,I have never gotten a letter from you, so you had better write if you ever want to make me a visit. I like here fine, and think John likes it also. i will send you a picture of the place he is going to *** as soon as we get ***. Let me hear from you. As ever, Mary. 	{'place_id': '3b77caf94bfc81fe'}
1533385736	2021-01-26T05:30:45.000Z	1353938405147590656	Where should I travel to next?	{'place_id': '3b77caf94bfc81fe'}
1713953244	2021-01-26T05:28:32.000Z	1353937846910894081	  We met at Burning Man while camping with mutual friends. I was living in San Francisco at the time and he was in LA. The next week I drove down to visit for a weekend, stayed for almost a week, and the rest is history ✨	{'place_id': 'e83d71e042bbfcf7'}
1253509472028225536	2021-01-26T05:23:36.000Z	1353936604285399040	For full Video Click this link and visit my Channel. Thank You. @ USA 	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.2445, 34.0564]}}
778180669688143872	2021-01-26T05:15:34.000Z	1353934586359672833	Which  would you pair your LAX collection, 0 or 0? Go for less baggage and more travel with just a click!💃💫 Explore the collection at 👠      	{'place_id': '3b77caf94bfc81fe'}
16229337	2021-01-26T05:09:17.000Z	1353933002892398592	No international travel w/n *six months* of your expiring passport is a very annoying rule. Who’s responsible!?	{'place_id': '3b77caf94bfc81fe'}
14456685	2021-01-26T04:30:15.000Z	1353923181866704900	just remembered travelling in the 0s and coming home, firing up the modem and letting eudora RIP for an entire hour because i hadn’t checked my email in 0 weeks.	{'place_id': '3b77caf94bfc81fe'}
742827452	2021-01-26T04:26:32.000Z	1353922246067118080	Been obsessively watching videos of people traveling in converted school buses- skoolies. It might just be the perfect way for us to travel as a family. Flying is impossible for us at the moment because there are no facilities for disabled persons on planes.	{'place_id': '014fc73a72a07ae5'}
32323843	2021-01-26T03:42:50.000Z	1353911249092808704	  I wanted to know why they hate so I went with a college friend to visit and see for myself.	{'place_id': '174309ec90de94d0'}
18974412	2021-01-26T03:40:12.000Z	1353910584203382789	 Favorite episode? Mine was time travel of Desmond	{'place_id': '3fa117d9d222c4d4'}
29734475	2021-01-26T03:14:33.000Z	1353904129207394304	💞💞 Had to go visit my S O N today. Jit getting too big! Lmao 😂 😂Reminder: Life is Bizarre (ChopNotSlop) is Streaming Right N O W.      @ Hollywood, California 	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.33150864, 34.10142871]}}
3094527548	2021-01-26T03:08:20.000Z	1353902563410800641	  Russ, dude...do you read much?  Travel internationally?  How many languages do you speak?  Any degrees from foreign universities?  Worked more than 0 years overseas.  If not, I suggest you get busy..... naïf is a word looking up.	{'place_id': '3b77caf94bfc81fe'}
9017192	2021-01-26T02:22:54.000Z	1353891129519861760	 Travel is part of the tolerance secret sauce I think	{'place_id': '3b77caf94bfc81fe'}
600719581	2021-01-26T02:12:46.000Z	1353888582792962048	Awww❤️ thank you☺️ you can still travel, I just went to Hawaii and then Miami. I’ve never been to New York so I’d love to check that out next or North Carolina😊 	{'place_id': '3b77caf94bfc81fe'}
1228068896889925633	2021-01-26T01:16:12.000Z	1353874346599567360	well the travel industry is def “currently exploding” 	{'place_id': '3b77caf94bfc81fe'}
1213711645278523393	2021-01-27T23:43:34.000Z	1354575808350744577	CUM visit our website for some great treats for yourself!           	{'place_id': '3b77caf94bfc81fe'}
3190261261	2021-01-27T23:16:53.000Z	1354569096663232515	Today is International holocaust memorial day. Swipe left to see a few pictures from my visit in auschwitz-birkenau camp in Poland.Probably the most important trip I took in my life.My grandpa was a survivor and I will forever tell the story of him and his family 🤍 	{'place_id': '1c8e8d89b97b27d3'}
38039716	2021-01-27T23:01:18.000Z	1354565171188887553	Wishing we were at the   Everly in  We miss you and hope to be back soon. Kimpton hotels are the most pet friendly hotels ever.        	{'place_id': '0fc2e2175f541000'}
209487286	2021-01-27T22:39:55.000Z	1354559790068862977	🔸Hotels & motels for tourism & individual travel allowed;🔸Fitness facilities open for outdoor operations;🔸Personal care services open indoors at 0-percent capacity;🔸Indoor mall, shopping center, lower-risk retail open at 0-percent indoor capacity (w/ food courts closed)	{'place_id': '1927193c57f35d51'}
418118966	2021-01-27T22:30:01.000Z	1354557301386932228	 While you fly to Florida and pucker up for Dear Leader’s bug fleshy butt!	{'place_id': '3b77caf94bfc81fe'}
47045756	2021-01-27T22:26:47.000Z	1354556485850681345	 Hahah I’ll go with you to OG but maybe bring a gf with you when you come visit LA again	{'place_id': 'c1e1a49e92ce1ba0'}
21066262	2021-01-27T22:18:44.000Z	1354554459347509249	Also, to add to my point. Having money can give you amazing travel experiences. Happiness. Money can give you more time with your family. Happiness. Money can buy you things for your hobbies. Happiness. Money saved you from uncertainty. Happiness. Everyone can stop lying now. Lol	{'place_id': '0c2e6999105f8070'}
567514276	2021-01-27T21:48:21.000Z	1354546814402387972	Get some love and share the love. The New Love Film 0ISO Black & White 0mm is now in stock. Stop by the store or visit us online.           @ Tuttle Cameras 	{'place_id': '01c060cf466c6ce3', 'coordinates': {'type': 'Point', 'coordinates': [-118.12655504, 33.83255337]}}
1237396564743802881	2021-01-27T20:42:21.000Z	1354530205642067971	Mandatory Covid Test for domestic travel??? With all due respect Mr. President, kick rocks 	{'place_id': 'f8f8ee516109ee0e'}
3772676234	2021-01-27T20:39:54.000Z	1354529587309371392	 it’s a sign to come visit 	{'place_id': '00b028b400039d97'}
950548624307453952	2021-01-27T20:30:02.000Z	1354527105917177856	🔥Travel Time!🔥Vegas February 0th-0th Booking Paid and Content:BG, GG, BBG, BGG, DP, Anal, Fetish 📸              	{'place_id': '3b77caf94bfc81fe'}
3722537540	2021-01-27T20:26:42.000Z	1354526267710656514	 Depends on when you’re going boo... I’ve always wanted to visit	{'place_id': '3b77caf94bfc81fe'}
1158563894941507584	2021-01-27T20:26:11.000Z	1354526138010193922	I am available now in Glendale, California, United States! To contact me, visit 	{'place_id': '3b77caf94bfc81fe'}
30348776	2021-01-27T20:24:13.000Z	1354525639596883972	We are open 0AM-0PM today and tomorrow with safe  for you to enjoy. Give us a call or visit  to review our FAQ section.    	{'place_id': '3b77caf94bfc81fe'}
312648154	2021-01-27T19:46:44.000Z	1354516210172317697	THEN THEY SHARE YOUR PERSONAL INFO........Biden administration considers mandatory COVID-0 tests for domestic air travel, official says	{'place_id': '20ba6fb3b1ee82da'}
312648154	2021-01-27T19:45:26.000Z	1354515882756632577	NO WAY......Biden administration considers mandatory COVID-0 tests for domestic air travel, official says	{'place_id': '20ba6fb3b1ee82da'}
2614347320	2021-01-27T19:13:35.000Z	1354507864254128129	Happy Wednesday 🌤💢It’s Way Back Wednesday💢This Wednesday we’re sharing pictures from the Warner Brothers Studio visit. Comment if you see yourself 👇🏽 @ Cal State University Long Beach 	{'place_id': '01c060cf466c6ce3', 'coordinates': {'type': 'Point', 'coordinates': [-118.115873, 33.78248]}}
1178914518203650048	2021-01-27T19:02:35.000Z	1354505095921111042	Sitting here and getting excited for FIFA 0 If we are good and can travel.......Who wants to go with me to Qatar!!! 	{'place_id': '56909099a1d44057'}
2281482584	2021-01-27T18:57:01.000Z	1354503695677833217	“Oh so y’all wolf of wallstreet now”“The IRS gon tax y’all”“The SEC is going to visit y’all” “Now you’re an investor all of a sudden” 	{'place_id': 'b2fda7385aa963dd'}
829153473409273857	2021-01-27T18:41:02.000Z	1354499674938482690	Visit and subscribe to the link in the Bio! A new  feature will drop this Sunday. Until then, hit the link in the bio to catch the latest feature of Olivia B. and Expression of Freedom!       	{'place_id': '3b77caf94bfc81fe'}
383889889	2021-01-27T18:39:28.000Z	1354499282112450561	 I had never had one previously, but was looking for something bigger that had 0 rows of seating when people visit from out of town and room for clubs and dogs.	{'place_id': '3b77caf94bfc81fe'}
54945769	2021-01-27T18:32:48.000Z	1354497604470460418	Life is all about moderation. I love that I can go to the projects in Watts, eat tamales, visit family and hang with drug dealer friends then go to Newport Beach to hang with my millionaire friends and learn how to golf in their backyard.	{'place_id': '3b77caf94bfc81fe'}
2914145754	2021-01-27T18:32:01.000Z	1354497406629408770	🚨🚨”Trend City Radio”  Recap & Highlights with iTsDjAnt!🎙🎼🔥👉👉 .Featured Artists 👉👉 ..❗️❗️For more clips visit our YouTube channel: .. 	{'place_id': '3b77caf94bfc81fe'}
2337637662	2021-01-27T17:47:57.000Z	1354486316478590979	 His book is lovely. Hopefully he’ll be able to make it to LA once COVID and travel permits.	{'place_id': '3b77caf94bfc81fe'}
1687089445	2021-01-27T16:46:35.000Z	1354470871348338702	I work out everyday and these abs don’t ever come to visit	{'place_id': '3b77caf94bfc81fe'}
14457170	2021-01-27T16:31:04.000Z	1354466969383145486	 I’m so ready to travel! Going back to Hawaii and Tuscany are both on my list. Prob easier to do Hawaii in the near future. 	{'place_id': '0d9a7f9b8f0baf12'}
436360498	2021-01-27T16:21:05.000Z	1354464456357548034	Woke  up with a bed visit from Blaze 🥰 	{'place_id': '3b77caf94bfc81fe'}
19536129	2021-01-27T16:15:55.000Z	1354463154579755008	I've been fortunate to visit IOI at both the Eidos (pre-Square Enix) and recent independent studios and the new modest setup is so much more where we should be headed as an industry. 	{'place_id': '59612bd882018c51'}
979167134927351808	2021-01-27T15:22:59.000Z	1354449834493636610	If you shop at Ralphs, you can link your Ralphs Rewards account to benefit us.  Visit  to link your card.  Once logged into your Ralphs account you can search for PRIDE REPUBLIC then click Enroll.      	{'place_id': '59612bd882018c51'}
1321523936933281792	2021-01-27T14:36:40.000Z	1354438176543105025	 Nice sweetheart when are you going to choose to have me in your life? We can travel and visit iconic landmarks get big money and live it up feel me? Hit me when u find the time 0.0.0	{'place_id': 'aa755c5c1b8e341b'}
463273007	2021-01-27T14:06:47.000Z	1354430656856551424	Need custom stickers? Unlock a free $0 credit from  when you visit:  	{'place_id': 'be347aa731d4353b'}
71567606	2021-01-27T13:49:13.000Z	1354426237553262594	 Welcome to this nutty platform.  Your namesake and I were going to fly to Liverpool this Spring to come see ya, but we’re gonna be safe and wait a bit.  We’ll catch you next time through LA.  Be well man! 	{'place_id': '0654b676d0359a31'}
20198278	2021-01-27T10:03:14.000Z	1354369365102092290	I really dont care if ur a family member you just cant visit right now we’re in a pandemic!!!!!!!!!	{'place_id': '3b77caf94bfc81fe'}
1301621240101130240	2021-01-27T09:53:35.000Z	1354366935585021953	Sharing for a friend...Thank you in advance for your generosity, if you would like to donate please visit the link below. God bless💝       	{'place_id': '575c6d4e1b73546d'}
9537942	2021-01-27T09:51:55.000Z	1354366518314684419	lol @ me thinking i can take a quick breather and go visit/check on mom and getting a call for a last minute gig as an emergency replacement for someone on this shoot tomorrow while i’m already 0 hours out and having to u turn back to l.a. cuz call time is 0:0am LMAOOOO	{'place_id': '3b77caf94bfc81fe'}
65989853	2021-01-27T07:56:38.000Z	1354337508192993280	 An alien visit telling him how great he is🤷🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️	{'place_id': '56909099a1d44057'}
867882554476646402	2021-01-27T07:28:46.000Z	1354330492246450181	 You don’t even go visit there. How you gonna live there??	{'place_id': '3b77caf94bfc81fe'}
3303649748	2021-01-27T06:39:04.000Z	1354317985293365256	  0--both travelling for tourism and work from china to italy & spain (among other euro. nations) early last year. all the science on this leads back to china. we do follow the science, yes?	{'place_id': '3b77caf94bfc81fe'}
786160586	2021-01-27T06:35:55.000Z	1354317195212251137	Whenever I read people saying they are leaving the US for good I wonder how being able to travel freely, enter other countries at leisure, and having the money to do so feels. Must be nice. Clearly not an option for many of us immigrants or working class folks.	{'place_id': '3b77caf94bfc81fe'}
3303649748	2021-01-27T06:20:16.000Z	1354313254315544577	"  0--biden's EO re: ""buy american"" sounds like an economic ""america first"" , just reworded. the EO on the new travel restrictions show that ""a pretext for discrimination"" under a repub. POTUS is ""sensible public health policy"" under a democrat one. THAT'S priviledge. "	{'place_id': '3b77caf94bfc81fe'}
2313214292	2021-01-27T05:53:28.000Z	1354306511485341699	  Very cool. Added to our travel route. I will be looking for a whale hunter with dark circles 😜	{'place_id': '01c060cf466c6ce3'}
93081289	2021-01-27T05:50:51.000Z	1354305850622365696	Oh like Apollo, like Apollo we’ll fly to the moon... 	{'place_id': '3b77caf94bfc81fe'}
133655910	2021-01-27T04:31:22.000Z	1354285849060405250	The Pod is back at it once again. Ep.0 I'm Not The Only One. Visit our website  and join our mailing list meandnem0 to comment and share your thoughts on the forms of cheating and betrayals.     	{'place_id': '3b77caf94bfc81fe'}
29073997	2021-01-27T03:22:44.000Z	1354268576606154753	 To visit my 0 year-old father in Florida.	{'place_id': '3b77caf94bfc81fe'}
2320319544	2021-01-27T02:41:26.000Z	1354258184639139846	 Our sister lives there! We can’t wait to visit the panhandle! Hoping to make it in July to see the Blue Angels!	{'place_id': '20ba6fb3b1ee82da'}
2320319544	2021-01-27T02:39:50.000Z	1354257779209367554	      Can’t wait to visit Philly! Going to answer the life long question: Pats or Ginos?	{'place_id': '20ba6fb3b1ee82da'}
2320319544	2021-01-27T02:39:13.000Z	1354257623764201478	   We plan on going to Tucson soon to visit a friend. She’s going to show us around town and possibly take us to Tombstone. Just waiting while Covid numbers come down.	{'place_id': '20ba6fb3b1ee82da'}
28398834	2021-01-27T02:27:41.000Z	1354254721624600576	Wow did not see this coming. It’s almost like leaving California for fucking Texas would be some sort of culture shock. So surprised wow. 	{'place_id': '3b77caf94bfc81fe'}
2320319544	2021-01-27T02:17:41.000Z	1354252207688884224	 We can’t wait to visit. Our friend used to live there and she talks about how amazing it is all the time. She plans to visit October-November this year and staying there for a month. She keeps trying to convince us to join. We are thinking about it.	{'place_id': '20ba6fb3b1ee82da'}
3301947199	2021-01-27T02:10:06.000Z	1354250296327692290	 Come visit me in LA 😘	{'place_id': '3b77caf94bfc81fe'}
4436161706	2021-01-27T01:52:39.000Z	1354245908183965697	 Starting tomorrow Wednesday we are opening our patio for outdoor dining! We are delighted to see you again, come visit us and     😷 	{'place_id': '01c060cf466c6ce3'}
2320319544	2021-01-27T01:42:16.000Z	1354243292003614722	  We are hoping to visit for Thanksgiving this fall!	{'place_id': '20ba6fb3b1ee82da'}
2320319544	2021-01-27T01:41:22.000Z	1354243068434632706	  We have in our plans to visit Utah during the Sundance Festival. We hope they can have it there again in the future!	{'place_id': '20ba6fb3b1ee82da'}
1169977748128817153	2021-01-27T01:38:39.000Z	1354242383546773508	Exactly ,this idea of blaming someone for a flue or virus is just more political bullshit. The only smart move was cutting off travel from China very early but still a world wide virus cannot be stopped. Accurately count the infections and deaths and it looks a lot different. 	{'place_id': '20ba6fb3b1ee82da'}
