26028453	2021-04-05T23:25:58.000Z	1379213753594564609	Really SoCal? Your traffic sucks.     @ Azusa, California 	{'coordinates': {'type': 'Point', 'coordinates': [-117.90694444, 34.13055556]}, 'place_id': '59105f0e84773bdd'}
75103254	2021-04-05T21:05:00.000Z	1379178280838787076	 San Francisco cus I wanna visit	{'place_id': '0c2e6999105f8070'}
858717550753890304	2021-04-05T21:04:40.000Z	1379178195753201664	YESSS A TIME TRAVEL PLOT IS PERFECT FOR Q’S RETURN. 🤩  	{'place_id': '0b93bc6a33455615'}
546343195	2021-04-05T20:30:55.000Z	1379169703273263110	Visit Sahara Sports today!  Find skateboards, bikes, remote-controlled toys, board games, BB guns, power wheel cars, and so much more. Stop by and fulfill your kids' wishes with a toy they will love! Find more of their merchandise in space R0 in the entertainment area. 	{'place_id': '6f24e28976abe656'}
8870632	2021-04-05T20:18:30.000Z	1379166577040318464	  Travel is so glamorous.	{'place_id': 'c1e1a49e92ce1ba0'}
24437680	2021-04-05T20:07:59.000Z	1379163932254822402	 Come visit :)	{'place_id': '3b77caf94bfc81fe'}
721193970	2021-04-05T19:48:33.000Z	1379159039779565568	  Does Arkansas really have any companies or major events? It's mostly a big forest. I used to visit there.	{'place_id': 'b0b79caecef59fb5'}
913912367007784962	2021-04-05T19:43:39.000Z	1379157806155145219	At 0:0 PM tonight, the  Arts in Public Places Committee will be meeting to discuss the Golden State and Downtown Burbank Transit Oriented Development Specific Plans.To view the meeting agenda and instructions for public comment please visit: 	{'place_id': 'b0b79caecef59fb5'}
54669308	2021-04-05T19:33:13.000Z	1379155182408200194	🦈Hey Sharks! Here's what's happening this week at the Beach 🌊 For a full list of ASI events visit⬇️ 	{'place_id': '01c060cf466c6ce3'}
10308452	2021-04-05T19:31:32.000Z	1379154757625946113	 International travel DOES require other vaccinations!!!!	{'place_id': '0654b676d0359a31'}
17260833	2021-04-05T19:27:10.000Z	1379153658592436226	 Don’t come back!  Not even for a visit. 	{'place_id': '3b77caf94bfc81fe'}
884913738851041280	2021-04-05T19:14:10.000Z	1379150388541022208	International travel already DOES require other vaccinations you fucking DUMMY 	{'place_id': '3b77caf94bfc81fe'}
2525358906	2021-04-05T19:08:26.000Z	1379148943808811011	 What? Lots of international travel requires certain vaccinations already.	{'place_id': '3b77caf94bfc81fe'}
1264748733972885504	2021-04-05T19:05:39.000Z	1379148245163630596	I love when my baby come visit me at work	{'place_id': '97e336e1e3ed9e1e'}
2555880805	2021-04-05T18:58:13.000Z	1379146374378254336	 Some international travel DOES require vaccinations for the persons SAFETY.	{'place_id': '3b77caf94bfc81fe'}
4432655654	2021-04-05T18:47:15.000Z	1379143613649539073	Arre 🤠  and congratulations on your Karen Krantzcke sportsmanship trophy, Marie is by far one of the nicest tennis players I know.  is one of the stops on tour where I really want to visit. Charleston, SC looks so beautiful 🤩. 	{'place_id': '01c060cf466c6ce3'}
39764749	2021-04-05T18:03:51.000Z	1379132692479025156	"""Loki"" trailer introduces Tom Hiddleston to time travel bureaucracy  great trailer  !"	{'place_id': '3b77caf94bfc81fe'}
261039855	2021-04-05T17:27:16.000Z	1379123484387799040	 Have you actually traveled anywhere? Vaccines are have been part of international travel (business or pleasure) for decades. Which part of the word  you don’t understand?	{'place_id': '26595dca9d293375'}
24139062	2021-04-05T17:22:54.000Z	1379122387136880648	Foo was wrong about Covid until he got it now he’s doubling down on the misinformation of international travel. Can’t believe I used to listen to love line. Smfh 	{'place_id': '3b77caf94bfc81fe'}
341900312	2021-04-05T17:19:47.000Z	1379121601136926722	Who tryna go to some  games when I go back to Nor cal to visit	{'place_id': '3b77caf94bfc81fe'}
747434339265187840	2021-04-05T17:09:08.000Z	1379118920108363782	 We've had problems in recent years from American religious extremists who reject vaccination, who travel abroad (away from American herd immunity through vaccination) to evangelize in a country with endemic disease - then return to spread disease in their unvaccinated peer group.	{'place_id': '10de09f288b1665c'}
1032484375563096066	2021-04-05T16:29:33.000Z	1379108958921580549	It’s time for our monthly  with  ! Looking for a morning   Scene study with our  is the first Tuesday of every month! This month (tomorrow) it’s at 0:0am PST! Visit the  page for the link in their bio! 🎭 	{'place_id': '3b77caf94bfc81fe'}
14998895	2021-04-05T16:28:59.000Z	1379108818143956994	 Butter, pizza, and travel... Great, I'm gonna gain weight but at least I'll be out of the house? 😳🤣	{'place_id': '3b77caf94bfc81fe'}
354185552	2021-04-05T15:59:16.000Z	1379101339725168648	0 days left of the Kickstarter and we’re only 0K away from our final stretch goal!  That stretch goal will allow us to make another beautiful travel film! 	{'place_id': '3b77caf94bfc81fe'}
191586452	2021-04-05T15:49:23.000Z	1379098852339314688	Sunday! Travel down the road to our virtual lanai and watch a newly unearthed tape of The Golden Girlz! With one classic ep and one flashback greatest hits mashup!     and Ken Kirby!  	{'place_id': '3b77caf94bfc81fe'}
1351292075975839746	2021-04-05T15:31:52.000Z	1379094443085623298	The  is 🛫 to Oakland, CA to visit a small business and tour a facility highlighting how the American Job Plan supports infrastructure investment and access to clean water. Follow along    and  and  	{'place_id': '07d9d2134a083003'}
67317992	2021-04-05T15:19:48.000Z	1379091405721624581	Explore beautiful and peaceful  with me. ❤️     My new Travel Vlog 👉🏻 	{'place_id': 'c1e1a49e92ce1ba0'}
30085825	2021-04-05T14:20:20.000Z	1379076442353504261	Monday mood manifest board💕Ugh I miss travel!!! Today’s board is dedicated to places I’ve been and want to go!!! Swipe through. Imagine yourself there.  Manifest that shit! @ Venice Beach 	{'coordinates': {'type': 'Point', 'coordinates': [-118.47328114, 33.98637433]}, 'place_id': '3b77caf94bfc81fe'}
1353174552038133761	2021-04-05T14:19:27.000Z	1379076219652644874	AMERICANS DON'T TRAVEL to GEORGIA Travel to VOTER FRIENDLY STATES	{'place_id': '3134f9d2892d2685'}
348076979	2021-04-05T13:48:15.000Z	1379068368318197763	I had a dream that Alzheimer’s was literally older people being stuck in time/time travelling and their souls are tethered throughout each dimension	{'place_id': '59612bd882018c51'}
67700556	2021-04-05T13:47:16.000Z	1379068118857699328	“0 Best Places to visit in Los Angeles (0.0.0)” by 	{'place_id': '6f24e28976abe656'}
45652749	2021-04-05T13:26:25.000Z	1379062872806805505	June 0 is shaping up to be a big recruiting weekend in Auburn. Another OT ( has locked in an official visit. (FREE)  	{'place_id': '3b77caf94bfc81fe'}
45652749	2021-04-05T13:22:48.000Z	1379061964106690561	0-star OT  plans to officially visit Auburn along with 0 others (VIP)  	{'place_id': '3b77caf94bfc81fe'}
45652749	2021-04-05T13:21:27.000Z	1379061623969570818	Key DB prospect sets official visit date with Auburn (VIP)  	{'place_id': '3b77caf94bfc81fe'}
1181323243673677825	2021-04-05T12:48:16.000Z	1379053273231990786	This AM's  was at a depth of 0km. The deeper a quake is, the further the seismic waves travel. However, they lose energy as they travel. Shallow quakes, however, are stronger, and more damaging, as the waves maintain their strength. 	{'place_id': '3b77caf94bfc81fe'}
892408940150968320	2021-04-05T12:05:32.000Z	1379042518638059523	Magnitude 0.0 earthquake at 0:0am and 0.0 at 0:0am - with an epicenter 0km ENE of Lennox, CA. Did you feel it? Let us know.A little uneasy that you may not have been prepared? Visit  for preparedness & planning info.	{'place_id': 'e6fc035b8939bd3b'}
60131838	2021-04-05T11:54:29.000Z	1379039738309406720	What a difference 0 years and a family makes. I slept through the Northridge quake until pops ran in the room to wake me but this 0.0 had me throwing my sheets off the bed in an instant ready to fly to grab my own kids.	{'place_id': '3b77caf94bfc81fe'}
16563576	2021-04-05T10:27:41.000Z	1379017892318957569	Working around the clock is happiness to some. It isn't to me. Working without the balance of a social life, travel or vacations during the pandemic has given me back anxiety and depresión, something I haven't had in years. Yes, having work is great. But as the only thing: NO	{'place_id': '3b77caf94bfc81fe'}
319258128	2021-04-05T08:09:27.000Z	1378983106951061505	Seeing people travel when they money and you dont 	{'place_id': '3b77caf94bfc81fe'}
1638292094	2021-04-05T06:31:51.000Z	1378958546365083648	 As an LA County taxpayer, I stopped giving a darn to what you say. I will travel as I see fit as an American citizen and not a subject of yours.	{'place_id': '3b77caf94bfc81fe'}
27288306	2021-04-05T06:13:26.000Z	1378953910593974276	Music has this special ability to allow you to travel to anywhere and anytime with just the playing of a few notes. It’s mental time travel(chronesthesia) without ever lifting a muscle. @ Back to the Future 	{'coordinates': {'type': 'Point', 'coordinates': [-118.349771, 34.141417]}, 'place_id': '3b77caf94bfc81fe'}
545528348	2021-04-05T05:26:46.000Z	1378942167062695937	 I'll fly to you just to be in the BG of the video	{'place_id': '3b77caf94bfc81fe'}
70484688	2021-04-05T05:18:00.000Z	1378939959969607686	 Monks seem like actors playing poor so that they don’t feel bad for taking donations for room and board and laziness. Their offerings seem selfish so that family has to visit them even though the ceremony explicit rejects living family for the “new” family.	{'place_id': '3b77caf94bfc81fe'}
1353174552038133761	2021-04-05T04:47:50.000Z	1378932368002609152	"Hi Chris' I'm getting""some right NOW so my  TWEETIES CAN combat the Trump detector THEN I CAN come visit you lol.lll "	{'place_id': '07d9e8a687883001'}
78643408	2021-04-05T02:46:01.000Z	1378901710479839233	 I grew up...still miss it allot. I try to visit when I can.	{'place_id': '3b77caf94bfc81fe'}
1269282596455772161	2021-04-05T02:35:43.000Z	1378899118114795521	 Someone has tobshine and I'm glad it's Elon with the future of space travel and exploration.	{'place_id': '3b77caf94bfc81fe'}
18164513	2021-04-05T01:58:26.000Z	1378889736501137409	Homelessness is a hugely polarizing issue in LA right now.  We’re proud to have Mayor Garcetti come visit Skid Row this weekend with us and want to meet folks and learn their stories. That’s what creates real change in this city. 	{'place_id': '0fc2977eb1546001'}
229743066	2021-04-05T01:44:50.000Z	1378886313454133251	I saw an ol co worker from when I worked at Barney's! She kept hugging me 😂😭😭 tbh I need that visit to get me through the day :)	{'place_id': '3b77caf94bfc81fe'}
455361513	2021-04-05T01:29:49.000Z	1378882536475009029	Basically I’m just excited to be the household that can host friends comfortably when they come to visit and have them be impressed with how nice and cool our place is	{'place_id': 'b0b79caecef59fb5'}
291411728	2021-04-05T00:53:42.000Z	1378873445312684033	But because people don't care and only care that we get fed, regardless of what it is, and don't care about their wellbeing in a pandemic, where we're unable to visit families?I'm fucking done. This is bullshit. And I don't deserve this. My wellbeing is fucking torn.	{'place_id': '3b77caf94bfc81fe'}
80451965	2021-04-05T00:34:34.000Z	1378868632231542784	Yes I was on driving a boat today on  but I wasn’t working. Happy Easter everyone.            @ Long Beach, California 	{'coordinates': {'type': 'Point', 'coordinates': [-118.1938, 33.7692]}, 'place_id': '01c060cf466c6ce3'}
913912367007784962	2021-04-05T00:33:46.000Z	1378868428560207872	Reminder that the deadline for all  Small Business Loan program applications is 0:0 PM tomorrow, April 0th. Please visit  for more information. 	{'place_id': 'b0b79caecef59fb5'}
2908723580	2021-04-05T00:25:56.000Z	1378866459007275010	...so like the EXPANSIVE LIST of Activities that Americans MUST HAVE an ID, Entering Arlington is One more, does this Mean that Democrats & their MSM PARTNERS believe Black & Hispanic Americans CANNOT VISIT ARLINGTON NATIONAL CEMETERY????? 	{'place_id': '0d9a7f9b8f0baf12'}
26881131	2021-04-06T23:54:36.000Z	1379583351099559939	my fever is back 😣 I fly to Atlanta in the morning and I’m v scared I won’t feel well (I only have a fever because I just got vaccinated, I’m not being selfish or stupid so don’t come for me)	{'place_id': '3b77caf94bfc81fe'}
913912367007784962	2021-04-06T23:26:57.000Z	1379576391633575936	In response to the numerous questions and inquiries that the City of  receives each day, we have launched a new webpage with updated information about Tin Horn Flats: Please visit this page regularly to keep informed of the latest developments.	{'place_id': 'b0b79caecef59fb5'}
24266179	2021-04-06T22:52:04.000Z	1379567613613760513	 If international travel opens up and has some sense of normalcy next year, I’ll look into heading there.  Sounds pretty awesome.	{'place_id': '641cdaa7992c949e'}
929422934266880000	2021-04-06T21:51:36.000Z	1379552394317471744	Me every time I go visit my uncle.the GHETTO! 	{'place_id': '3b77caf94bfc81fe'}
2342309900	2021-04-06T21:48:42.000Z	1379551665506803716	 Butter, travel, homosex	{'place_id': '1927193c57f35d51'}
96074796	2021-04-06T21:28:37.000Z	1379546609562787840	Our flight also has an overnight layover in mty wich well be stopping by to visit our family	{'place_id': '56909099a1d44057'}
273511763	2021-04-06T21:25:04.000Z	1379545716998086656	If you would like to vicariously visit Disneyland, I highly suggest YouTubing DISNEYLAND’S 0th ANNIVERSARY CELEBRATION.Directed by John Landis. Produced by Debra Hill. Features the cast of Cheers, Will Smith, The Muppets, Ernest, & a surprising amount of violence. 🙌🏻 	{'place_id': '3b77caf94bfc81fe'}
1179918841649872896	2021-04-06T21:04:35.000Z	1379540563293130753	Please don’t mess them up before I visit lol 	{'place_id': '0706a21788cadb8d'}
15665864	2021-04-06T21:04:10.000Z	1379540458410364929	 Is this why you don’t visit set anymore?	{'place_id': '3b77caf94bfc81fe'}
1187446838946713601	2021-04-06T20:50:28.000Z	1379537009329328129	 Time travel	{'place_id': '3b77caf94bfc81fe'}
83458108	2021-04-06T20:21:32.000Z	1379529728902635522	Almost time to go visit the Antelope Valley California Poppy Reserve.	{'place_id': '3b77caf94bfc81fe'}
2334005844	2021-04-06T20:12:47.000Z	1379527526024847363	Christ is the Risen Savior. Visit  to listen to this Sermon 	{'place_id': 'e3505917a639e8ec'}
1184576060609810433	2021-04-06T19:54:23.000Z	1379522895269928964	Spring is officially here! 🌸As we gear up for summer days, visit Mole Removal LA to have any bothersome skin tag or mole removed. Book an appointment today! .         	{'place_id': '3b77caf94bfc81fe'}
74516561	2021-04-06T19:27:28.000Z	1379516121649319936	 Yeah def pass them that. I think most places are like $0 for a visit. He’s only $0	{'place_id': '3b77caf94bfc81fe'}
913912367007784962	2021-04-06T19:20:57.000Z	1379514483144491009	"Check out the April 0 edition of ""Nick's News,"" which is my monthly newsletter covering updates at City Hall and upcoming events in  If you'd like to sign up for the monthly newsletter, please visit my community page:"	{'place_id': 'b0b79caecef59fb5'}
3062420275	2021-04-06T19:05:17.000Z	1379510538426740738	 can travel 0,0 miles somewhere else but won’t travel 0 miles to my house. Hate to see it :/	{'place_id': '07d9cdb87ec82004'}
885197238	2021-04-06T18:37:46.000Z	1379503616940122112	0. Start a business0. Investing your savings0. Still keep aside savings nonetheless0. Travel as much as possible now0. Learn multiple languages0. Stop calling your mom so much 	{'place_id': '3b77caf94bfc81fe'}
2909778569	2021-04-06T18:25:58.000Z	1379500644340359169	Gotta go visit NC now	{'place_id': '3b77caf94bfc81fe'}
885197238	2021-04-06T18:24:00.000Z	1379500149051777027	 It's never a financial issue... especially domestic travel like mine.The tickets are cheap, the hotels are cheap.It's about not being lazy lol.	{'place_id': '3b77caf94bfc81fe'}
25762221	2021-04-06T18:23:10.000Z	1379499941198843905	I will travel any where on Earth 🌎 ✈️ to get it done.	{'place_id': '3b77caf94bfc81fe'}
16716641	2021-04-06T18:10:10.000Z	1379496670707081219	   Love the Coast Starlight!! And Canada by train with  or  is one of my many travel goals.	{'place_id': '3b77caf94bfc81fe'}
768655635512561664	2021-04-06T18:05:08.000Z	1379495401544384516	Second dose ☑️Hoping to return to normalcy, travel and birthday parties in person!  @ Keck Medicine of USC 	{'coordinates': {'type': 'Point', 'coordinates': [-118.20301, 34.06199]}, 'place_id': '3b77caf94bfc81fe'}
1452694884	2021-04-06T17:56:26.000Z	1379493213484974084	 Oh, I'm so sorry Kyle...I'm lucky that I have my brother to babysit when I travel, but I still hate to leave them...you'll know when it's time!! And you'll fall in love again!! ❤	{'place_id': '10de09f288b1665c'}
1001853737072144385	2021-04-06T17:20:07.000Z	1379484072867622913	On a day when Santa Monica looked like a Ski Town to me.......              	{'place_id': '59612bd882018c51'}
14521428	2021-04-06T17:14:54.000Z	1379482762629971972	 any idea how I can reach  about home sharing — they won’t answer their phone, return phone calls, return emails or allow you to visit their office (because of covid). 	{'place_id': '3b77caf94bfc81fe'}
118851968	2021-04-06T16:20:55.000Z	1379469174410420231	long work day ahead but the bright side is my fully vaccinated parents are coming to visit us today for the first time since february 0! 	{'place_id': '3b77caf94bfc81fe'}
1185609688777314305	2021-04-06T16:18:50.000Z	1379468653293305859	I just want to travel 😔	{'place_id': '122aef8d6840943b'}
1075479081993420801	2021-04-06T16:09:00.000Z	1379466176330260488	Where should I travel to next? Oregon or Colorado perhaps?	{'place_id': '3b77caf94bfc81fe'}
921520425862967296	2021-04-06T16:08:02.000Z	1379465931869462531	I can travel again 😍 WHERE TO	{'place_id': '3134f9d2892d2685'}
3142273557	2021-04-06T15:50:37.000Z	1379461552428871682	  They’re really terrible for this. Making animals travel in cargo is abusive.	{'place_id': '3b77caf94bfc81fe'}
87193787	2021-04-06T15:44:21.000Z	1379459971893624834	Shop Jasz 💖 Visit a store near you:  ✨✨            	{'coordinates': {'type': 'Point', 'coordinates': [-118.2445, 34.0564]}, 'place_id': '3b77caf94bfc81fe'}
26937987	2021-04-06T15:08:51.000Z	1379451041461100547	 Anyone who has done any sort of travel knows about vaccination cards.	{'place_id': '3b77caf94bfc81fe'}
16716641	2021-04-06T14:21:27.000Z	1379439112243998727	  Yay for train travel!	{'place_id': '3b77caf94bfc81fe'}
14609188	2021-04-06T14:20:51.000Z	1379438962171781132	With the way all the airlines have been behaving recently, it looks like the only way I’ll be going home to visit people is to take off 0 full weeks & drive home. Thanks     I’ll hate taking 0 weeks off straight, but will enjoy the drive.	{'place_id': 'b0b79caecef59fb5'}
16259436	2021-04-06T07:49:26.000Z	1379340458946555905	 lolol, I've clearly forgotten my Boston landmarks. The only thing that caught my eye was Prudential.Still aching to go back and visit soon	{'place_id': '3b77caf94bfc81fe'}
4798756719	2021-04-06T07:15:24.000Z	1379331892319637509	 Best wishes to  . Hope it's just a minor injury and he's back in the lineup soon. ño is one of baseball's exciting young players and we'd like to see him in the lineup when the  visit San Diego next week. 	{'place_id': '01c060cf466c6ce3'}
1564629164	2021-04-06T06:38:54.000Z	1379322705850245122	 Will  come visit,or will they be cellmates?	{'place_id': '3b77caf94bfc81fe'}
41960210	2021-04-06T06:33:05.000Z	1379321241891340288	My passport arrived!! Im so excited to start planning foreign travel!	{'place_id': '10de09f288b1665c'}
2274004278	2021-04-06T06:03:42.000Z	1379313849799598080	If dogs have to have a passport and get all their shots in order to travel internationally then I don't see why humans shouldn't as well. You're not better than Buddy the Basset Hound, Brenda in Louisville, Kentucky 😡	{'place_id': '3b77caf94bfc81fe'}
164120417	2021-04-06T06:01:15.000Z	1379313232410644482	 Here’s a list of vaccine requirements for international travel. It’s 0 pages ...	{'place_id': 'b0b79caecef59fb5'}
242080431	2021-04-06T05:56:20.000Z	1379311994596073477	Can only imagine what Dodger fans are gonna be doing when the Astros visit them 🥴 	{'place_id': '4d1d90faa5484b1c'}
337960100	2021-04-06T05:34:13.000Z	1379306430595952640	I really found a $0 flight to visit my family and it’s not ever spirit. This feels lovely.	{'place_id': '01c060cf466c6ce3'}
1123516540274364421	2021-04-06T04:07:13.000Z	1379284535767040000	 Yeeeesssss!!!! Also, you need to come visit me this year Boolite	{'place_id': '3b77caf94bfc81fe'}
715664347	2021-04-06T03:12:08.000Z	1379270673651011587	Lmaaao worst travel I ever seen	{'place_id': '01c060cf466c6ce3'}
16259436	2021-04-06T03:07:41.000Z	1379269552102498306	 Sobraaaa! Boston tops my list of places to visit after pandemic. See you soon Pho Basil 😂	{'place_id': '3b77caf94bfc81fe'}
26881131	2021-04-06T02:40:51.000Z	1379262801315688454	 I called out of work for tomorrow already 🥴 and then I fly to Atlanta Wednesday morning so hopefully the same goes for me	{'place_id': '3b77caf94bfc81fe'}
14128974	2021-04-06T02:20:13.000Z	1379257605386772481	 This tweet has multiple lies and errors0) Not a private jet. 0) CDC says fully vaccinated people can travel. 0) Randi has worked to reopen schools since April.Your followers deserve better from you.	{'place_id': '3b77caf94bfc81fe'}
16033151	2021-04-06T01:56:27.000Z	1379251626821607428	 Thankfully lol! Actually, I’ve never been to Chicago!🤦🏾‍♀️ But I fell in love with LA from my 0st visit in 0. By the end of the year, I’d visited 0X times! When the chance came to work at our NPR bureau here, I seized it. Little did I know they’d move me here amid this pandemic!	{'place_id': '3b77caf94bfc81fe'}
1250181928474398720	2021-04-06T01:46:40.000Z	1379249165046181888	Still wanna visit some day🗽 	{'place_id': '67571a7baaa5906b'}
27397381	2021-04-06T01:01:45.000Z	1379237861141049346	One of the Premier Players in the Nation KAMARI RAMSEY Will Take His  Official Visit June 0-0❕He Shared What’s Behind His Strong Interest in the Trojans After Sierra Canyon’s Practice Monday 🏈🎥  ✌🏼 	{'place_id': '3b77caf94bfc81fe'}
913912367007784962	2021-04-06T01:01:42.000Z	1379237848704950273	Tonight at 0:0 PM the  Landlord Tenant Commission will be holding their monthly meeting.Please visit the following link to access the meeting agenda and public comment instructions:  	{'place_id': 'b0b79caecef59fb5'}
18740631	2021-04-06T00:55:21.000Z	1379236248007499776	 Miss you too!  Come visit LA. 😉	{'place_id': '3b77caf94bfc81fe'}
68909735	2021-04-06T00:39:02.000Z	1379232141473550340	  Not that opaque. It’s been mentioned in terms of going to the store, work, school, travel. Think that covers “engaging with society”.	{'place_id': '3b77caf94bfc81fe'}
92359562	2021-04-06T00:17:57.000Z	1379226838103257088	My cousin 0 ima take him to visit TSU then we going to Atlanta to kick it. He don’t even know I be waiting on him to get this old 😂	{'place_id': '3b77caf94bfc81fe'}
14066405	2021-04-06T00:17:17.000Z	1379226668863135748	Time travel again	{'place_id': '3b77caf94bfc81fe'}
2726767198	2021-04-06T00:14:50.000Z	1379226053772771332	  So you’re in favour of the 0 mph speed limit? It would save  many more lives than an indefinite travel ban now that vulnerable people are vaccinated. We are vaccinating some 0 years old now so presumably all vulnerable people are safe.	{'place_id': '3b77caf94bfc81fe'}
2726767198	2021-04-06T00:05:30.000Z	1379223706023702538	  A travel ban has never been implemented. It would be an outrageous compromise of basic freedoms, especially for those who are vaccinated.	{'place_id': '3b77caf94bfc81fe'}
184814159	2021-04-07T23:54:31.000Z	1379945715321954310	See you in  May 0-0  it’s been over a year since my last visit. Allot of   out  that’s waiting! Can’t wait to reciprocate! @ Balayage by Nancy Braun 	{'place_id': '741e9df4d2522275', 'coordinates': {'type': 'Point', 'coordinates': [-118.395432, 34.076565]}}
16636231	2021-04-07T23:26:18.000Z	1379938615703179264	I encourage everyone 0 travel alone ✈️	{'place_id': '3b77caf94bfc81fe'}
1641069092	2021-04-07T23:22:13.000Z	1379937585783468035	 It’s your right to do what you want with the information that the director of the U.S. National Institute of Allergy & Infectious Diseases & the chief medical advisor to the president has presented.I only travel internationally for work and don’t have time for vacations.	{'place_id': '3b77caf94bfc81fe'}
1225970928791609344	2021-04-07T23:07:35.000Z	1379933905839480833	 I never claimed to be God. Its just you have to measure things how God sees it. His Devine Justice. You have to be a traditional Catholic. That’s what God wants. I have nothing to hide. I follow God and what the brothers say at Most Holy Family Monastery. Please visit them.	{'place_id': '0b93bc6a33455615'}
16369269	2021-04-07T22:22:06.000Z	1379922456794697730	In an effort to ramp up their service to meet pre-pandemic levels,  is hiring 0 bus operators. To apply or to learn more visit:  	{'place_id': '3b77caf94bfc81fe'}
885197238	2021-04-07T22:21:44.000Z	1379922364725518337	 Actually you'll realize that the limiting factor to vacations is more likely than not having the time and the people to do it with.If these 0 factors are in your favor, you'll also find yourself travelling a lot.Nothing to do with baller or not lol.	{'place_id': '3b77caf94bfc81fe'}
114857987	2021-04-07T22:01:14.000Z	1379917207912652803	Welp, I have a good feeling that   and the gang will be making some new  very soon! We have already hit halfway to the first goal in only a few hours. Please Visit here to donate:    	{'place_id': '3b77caf94bfc81fe'}
116078590	2021-04-07T21:19:11.000Z	1379906625834643458	It was an honor to have  visit our program today and help prepare and deliver meals to our homebound seniors. 	{'place_id': '3b77caf94bfc81fe'}
913912367007784962	2021-04-07T20:39:26.000Z	1379896621895282689	Yesterday I had the opportunity to visit the site of the proposed replacement field & amenity improvements at Brace Canyon Park.This project will provide many benefits to  residents & improve our water usage. I look forward to seeing this project through to completion! 	{'place_id': 'b0b79caecef59fb5'}
262316297	2021-04-07T20:08:36.000Z	1379888863338958862	 I’m actually positively visualizing NYU for my 0 year old. So I have an excuse to visit more	{'place_id': '3e5f2219d3106113'}
168558186	2021-04-07T20:07:04.000Z	1379888475214802944	I'm discussing “🤫✈️✨Travel Spots That Felt Safe & Secret” with Maria Mimo, Haley Woods, and Girls LOVE Travel. Today, Apr 0 at 0:0 PM PDT on  Join us!   	{'place_id': '01c060cf466c6ce3'}
51887192	2021-04-07T19:52:23.000Z	1379884782775984128	Good Morning.0/0/0———————————————————                      	{'place_id': '3b77caf94bfc81fe'}
27397381	2021-04-07T18:54:02.000Z	1379870095594319873	THE LATEST: Top Priority  RB Target Jovantae Barnes❕Barnes Talks About His Interest In the Trojans, Spring/Summer Visit Plans, Schools Standing Out + More   via  ✌🏼	{'place_id': '3b77caf94bfc81fe'}
1282038493	2021-04-07T18:34:22.000Z	1379865146244276224	Los Angeles is 🔥 🔥 🔥      	{'place_id': '3b77caf94bfc81fe'}
